flux,wvl,err
0.08121954649686813,4001.77,0.0672195432212393
0.06359830498695374,4007.19,0.015432821711511412
0.046870093792676926,4012.62,0.023369700265254527
0.03135952353477478,4018.06,0.024686836227600744
0.017358943819999695,4023.5,0.027917111763413376
0.005048292689025402,4028.95,0.028967003492093916
-0.0054293363355100155,4034.41,0.028503656594993057
-0.013995571993291378,4039.88,0.027069642442023926
-0.020629901438951492,4045.35,0.025727587542761117
-0.02539800852537155,4050.83,0.024359583864999406
-0.028407039120793343,4056.32,0.018829389739439886
-0.02981395274400711,4061.81,0.013875805524791979
-0.02982102334499359,4067.32,0.011571399307998156
-0.02865944616496563,4072.83,0.011088029951008558
-0.026585618034005165,4078.34,0.01159627227691013
-0.023853380233049393,4083.87,0.012355262198534545
-0.02073437161743641,4089.4,0.01266182277340387
-0.017475826665759087,4094.94,0.012469626858726683
-0.014311261475086212,4100.49,0.012113572240863358
-0.01145258266478777,4106.04,0.01141113101419821
-0.009064261801540852,4111.61,0.010270153545476824
-0.007292070426046848,4117.18,0.009012774317293052
-0.006230261642485857,4122.75,0.007863209299791145
-0.005932113621383905,4128.34,0.0070400683225868965
-0.0064166695810854435,4133.93,0.006741705231427268
-0.0076629603281617165,4139.53,0.006295933667886295
-0.009618244133889675,4145.14,0.00617145335356408
-0.012197216972708702,4150.75,0.006546916007097374
-0.015305288136005402,4156.38,0.007084330489462885
-0.018814047798514366,4162.01,0.007385458063741518
-0.022601408883929253,4167.65,0.007239877635655161
-0.026531221345067024,4173.29,0.007425666732051614
-0.03049246035516262,4178.95,0.007231391367058614
-0.034356292337179184,4184.61,0.006556851381086428
-0.038029253482818604,4190.28,0.0055979056590559646
-0.04142313078045845,4195.95,0.0050775876229933745
-0.044488575309515,4201.64,0.004802483095619051
-0.04717428982257843,4207.33,0.004538690601866098
-0.049468059092760086,4213.03,0.00429767737553765
-0.05137218162417412,4218.74,0.0042475910347998394
-0.05290462076663971,4224.45,0.004345249123499696
-0.05410722270607948,4230.18,0.00461683924985509
-0.0550227053463459,4235.91,0.0049936739766490105
-0.05570707842707634,4241.64,0.005341409034711011
-0.056220732629299164,4247.39,0.005692391794293393
-0.05661777779459953,4253.14,0.006009921961860206
-0.056950781494379044,4258.91,0.0057276435441972464
-0.057260528206825256,4264.68,0.005319643273786772
-0.05757739022374153,4270.45,0.004799177307872806
