wvl,flux,err
4001.77,0.0021241584327071905,0.0381241569802992
4007.19,0.00297603034414351,0.005087566484113946
4012.62,0.004643381107598543,0.009850827967128823
4018.06,0.0070274570025503635,0.013363407940523972
4023.5,0.009982495568692684,0.01271025570995641
4028.95,0.013341892510652542,0.014874235693418421
4034.41,0.01691143959760666,0.01625600091799501
4039.88,0.020484328269958496,0.017314752246782417
4045.35,0.02384645864367485,0.01724413071444415
4050.83,0.02680589072406292,0.033496620194210826
4056.32,0.029183506965637207,0.05177422740953818
4061.81,0.030826997011899948,0.05180090370711067
4067.32,0.031626906245946884,0.05132535791945026
4072.83,0.03150816261768341,0.05118349316770153
4078.34,0.03044683299958706,0.05135035417550211
4083.87,0.028454389423131943,0.05131952282769339
4089.4,0.025597376748919487,0.05144790716915945
4094.94,0.02197013981640339,0.05157686549398302
4100.49,0.017703192308545113,0.051216376547631934
4106.04,0.01296114269644022,0.051771318503730186
4111.61,0.007898655720055103,0.05107730523817183
4117.18,0.002712109126150608,0.05094225961825813
4122.75,-0.002422841265797615,0.052164615472417575
4128.34,-0.007360855583101511,0.05234519496821335
4133.93,-0.011940240859985352,0.05236292049354621
4139.53,-0.016052357852458954,0.05252978526665293
4145.14,-0.01961028017103672,0.052200680342210086
4150.75,-0.022555196657776833,0.05190837982205242
4156.38,-0.024879155680537224,0.046736004677259926
4162.01,-0.02658594585955143,0.025109749551334885
4167.65,-0.02772233635187149,0.025999989864300323
4173.29,-0.028353026136755943,0.027243612770918513
4178.95,-0.02856309339404106,0.028213117742395905
4184.61,-0.028443066403269768,0.027937188867934795
4190.28,-0.028086986392736435,0.028002726406827997
4195.95,-0.02758282981812954,0.027711122476648344
4201.64,-0.02700251154601574,0.02755646436971926
4207.33,-0.026401907205581665,0.028232003004028547
4213.03,-0.025809993967413902,0.027545204015000754
4218.74,-0.02522985264658928,0.027509751693427283
4224.45,-0.02463795617222786,0.02573194419113757
4230.18,-0.023981284350156784,0.023467333344357005
4235.91,-0.023188037797808647,0.023210208695879253
4241.64,-0.022166796028614044,0.02371901709231046
4247.39,-0.020810812711715698,0.024741958133194863
4253.14,-0.019016779959201813,0.02486744212625548
4258.91,-0.016675766557455063,0.025895188168779015
4264.68,-0.013704241253435612,0.023026519732759272
4270.45,-0.010035408660769463,0.02133652037582575
4276.24,-0.0056153638288378716,0.019860110487988487
4282.03,-0.00044891517609357834,0.019026488250645974
4287.83,0.005442468449473381,0.01801560109684132
