flux,wvl,err
0.10583119839429855,4001.77,0.13116880497836553
0.12769506871700287,4007.19,0.08209986458572971
0.13813139498233795,4012.62,0.07542548545940135
0.13221688568592072,4018.06,0.064262398474467
0.11163876950740814,4023.5,0.05795540474007044
0.08392953872680664,4028.95,0.05361879581170581
0.058610424399375916,4034.41,0.049563180892421246
0.04203389957547188,4039.88,0.049499718893615374
0.03399239853024483,4045.35,0.04738068988957627
0.028066087514162064,4050.83,0.04588340636777626
0.015596965327858925,4056.32,0.03694737026909585
-0.00898820348083973,4061.81,0.030825405192344894
-0.044750459492206573,4067.32,0.027570947565413513
-0.08388358354568481,4072.83,0.024948054765568693
-0.11576464772224426,4078.34,0.024821279095208516
-0.13210467994213104,4083.87,0.022977755841468304
-0.13067305088043213,4089.4,0.023366028900679132
-0.11620543897151947,4094.94,0.023345752481754124
-0.09758567065000534,4100.49,0.02455875277177909
-0.08348315209150314,4106.04,0.024718235321529527
-0.07859092205762863,4111.61,0.02482049695677961
-0.08256524801254272,4117.18,0.024566216988323675
-0.09137974679470062,4122.75,0.024218901895218126
-0.10024821013212204,4128.34,0.025180498746911254
-0.10586249083280563,4133.93,0.02514398146198917
-0.10722982883453369,4139.53,0.022986369013727713
-0.10478633642196655,4145.14,0.02793707495362286
-0.09911787509918213,4150.75,0.027224165857292645
-0.09033216536045074,4156.38,0.027485765682658127
-0.07869893312454224,4162.01,0.02821904410839221
-0.0657300055027008,4167.65,0.027999345485633483
-0.05484209582209587,4173.29,0.03164179153297911
-0.05046576261520386,4178.95,0.03131042101856123
-0.05613084137439728,4184.61,0.03350791079531297
-0.07226607948541641,4190.28,0.03436430445759303
-0.09543205797672272,4195.95,0.035547444079891015
-0.11976657807826996,4201.64,0.038218773503409124
-0.13952772319316864,4207.33,0.03887890658075231
-0.15214593708515167,4213.03,0.040345196828568776
-0.15912124514579773,4218.74,0.04116770298946357
-0.16473491489887238,4224.45,0.04760250337958253
-0.17312176525592804,4230.18,0.047324211180695505
-0.18540595471858978,4235.91,0.0464804266839517
-0.19894428551197052,4241.64,0.04572794308282787
-0.20912262797355652,4247.39,0.04568487406365751
-0.21251793205738068,4253.14,0.04378825427269407
-0.2098415493965149,4258.91,0.04377142890429211
-0.20627714693546295,4264.68,0.04364396813678567
-0.2090146243572235,4270.45,0.04348634275573008
-0.22312019765377045,4276.24,0.04351941060687113
-0.24814701080322266,4282.03,0.042626852803941226
-0.2776874899864197,4287.83,0.042547861969431056
-0.30221667885780334,4293.64,0.04192039701121162
-0.31395891308784485,4299.46,0.04131926850280728
-0.31110337376594543,4305.28,0.040276517487215655
-0.29895490407943726,4311.12,0.03822010605287815
-0.2872419059276581,4316.96,0.03680538721883006
-0.28493207693099976,4322.8,0.0348209634830321
-0.29541048407554626,4328.66,0.0339269420795188
-0.3146304786205292,4334.52,0.02456844168659039
-0.33322450518608093,4340.4,0.024716078419987225
-0.341245174407959,4346.28,0.02640053588838008
-0.333490252494812,4352.16,0.02507419594385005
-0.31190258264541626,4358.06,0.02822114487954121
-0.28442081809043884,4363.96,0.02724834865570307
-0.26058080792427063,4369.88,0.027333562605532744
-0.24689847230911255,4375.8,0.027264360126206866
-0.24361364543437958,4381.72,0.027194415955705164
-0.24524052441120148,4387.66,0.027110844575416057
-0.24387706816196442,4393.6,0.02342554401624992
-0.2333735078573227,4399.56,0.023213691649882615
-0.212263822555542,4405.52,0.023080039748543474
-0.18388710916042328,4411.49,0.022355564652823384
-0.15411487221717834,4417.46,0.02383887504958598
-0.1278124302625656,4423.45,0.023955782909227438
-0.10674317926168442,4429.44,0.023966378551403246
-0.0888715460896492,4435.44,0.023949507226738102
-0.0701676681637764,4441.45,0.025010168774656096
-0.04702324792742729,4447.46,0.024176331200384007
-0.01792839542031288,4453.49,0.024811123541348738
0.01592969335615635,4459.52,0.021330803681107152
0.051981423050165176,4465.56,0.02074359721495565
0.08762384206056595,4471.61,0.019137249487806776
0.12126028537750244,4477.67,0.019349373199051483
0.15231609344482422,4483.74,0.020739115452485895
0.18050603568553925,4489.81,0.020676831871517153
0.20535852015018463,4495.89,0.021193498149839108
0.22614170610904694,4501.98,0.02110364762787097
0.24275241792201996,4508.08,0.02637434003767385
0.2566722333431244,4514.19,0.026431147127749813
0.2711625099182129,4520.31,0.027356401177613895
0.2901493310928345,4526.43,0.0273464292682011
0.31621330976486206,4532.56,0.025477499781390245
0.3485102653503418,4538.7,0.026172086617286917
0.38206055760383606,4544.85,0.026149535241715365
0.40902233123779297,4551.01,0.02666033165888247
0.42165112495422363,4557.17,0.026032178240273568
0.41582587361335754,4563.35,0.025641872035118692
0.3930668234825134,4569.53,0.02439243330445283
0.36041876673698425,4575.72,0.024540206238719286
0.3277302086353302,4581.92,0.024398200257918296
0.30368533730506897,4588.13,0.027648295991385338
0.2923027575016022,4594.34,0.03140732423270652
0.29139479994773865,4600.57,0.03248781550747218
0.29398486018180847,4606.8,0.034633753235536184
0.2915133833885193,4613.04,0.03401738946119867
0.27769017219543457,4619.29,0.034206189007679785
0.2510629892349243,4625.55,0.034843269114864586
0.2153812199831009,4631.81,0.03430031730502896
0.17743298411369324,4638.09,0.0342008136290878
0.1442837119102478,4644.37,0.03385517615442916
0.12006411701440811,4650.66,0.03386921048815313
0.10490922629833221,4656.96,0.034086742768075225
0.09549597650766373,4663.27,0.03424383823130839
0.08702082186937332,4669.59,0.03413418122399668
0.07548115402460098,4675.92,0.034123994122090814
0.05921691283583641,4682.25,0.03377021878123588
0.039039384573698044,4688.59,0.03366625115458867
0.01729370281100273,4694.94,0.033609666398783176
-0.003615305293351412,4701.3,0.03374642977748809
-0.022381404414772987,4707.67,0.03183508168338421
-0.03915710374712944,4714.05,0.027981637859482895
-0.055108483880758286,4720.44,0.024369883304031642
