wvl,flux,err
4001.77,0.34093695878982544,0.2770630250934524
4007.19,0.45758116245269775,0.15845770406179605
4012.62,0.539598822593689,0.12626811243472358
4018.06,0.5697020292282104,0.1122947867045559
4023.5,0.5468880534172058,0.09930711800282786
4028.95,0.48523369431495667,0.09910926020284067
4034.41,0.4073113799095154,0.09323532089669674
4039.88,0.3351249396800995,0.09178541980227405
4045.35,0.2825118601322174,0.08722529001961761
4050.83,0.25146767497062683,0.08522947267196096
4056.32,0.234017476439476,0.06212000570896541
4061.81,0.21730422973632812,0.06496477825415714
4067.32,0.18982505798339844,0.06095612973500293
4072.83,0.14672017097473145,0.06082361313279339
4078.34,0.09128974378108978,0.059773194474909155
4083.87,0.032887380570173264,0.059808641833556615
4089.4,-0.017013275995850563,0.05912622214698105
4094.94,-0.05075139179825783,0.06223096968514127
4100.49,-0.06760852038860321,0.06269979071630948
4106.04,-0.07407014816999435,0.0595133649396398
4111.61,-0.08047516644001007,0.056644196013499626
4117.18,-0.09557908773422241,0.05653254689844434
4122.75,-0.12199673056602478,0.05983358045786847
4128.34,-0.15489736199378967,0.05766623016867856
4133.93,-0.18420575559139252,0.05756474749580305
4139.53,-0.20018962025642395,0.0583210815238635
4145.14,-0.1983191967010498,0.05762901905720837
4150.75,-0.18150050938129425,0.056388610168876044
4156.38,-0.15806691348552704,0.05786170207911097
4162.01,-0.1371883898973465,0.05842291574670483
4167.65,-0.12395258247852325,0.05607728413717662
4173.29,-0.11761116236448288,0.052787302885514406
4178.95,-0.11339229345321655,0.05463537925076068
4184.61,-0.10683038830757141,0.05751912455016996
4190.28,-0.0973764955997467,0.0577666560405531
4195.95,-0.08910311013460159,0.05565271370521894
4201.64,-0.08778627961874008,0.0538666948254285
4207.33,-0.09656824916601181,0.05426559543067405
4213.03,-0.11289077997207642,0.054304951645874504
4218.74,-0.12916342914104462,0.05210757687214974
4224.45,-0.136813685297966,0.052424304782514135
4230.18,-0.1314927637577057,0.05135729408777388
4235.91,-0.11593881249427795,0.05074715974677596
4241.64,-0.09890642762184143,0.05091750811089772
4247.39,-0.09036176651716232,0.048610484410309414
4253.14,-0.09623906016349792,0.05170022428434131
4258.91,-0.11527106910943985,0.052021635967214944
4264.68,-0.14003148674964905,0.0510571823469612
4270.45,-0.16136467456817627,0.04928352953210554
4276.24,-0.1734725683927536,0.0483687625393603
4282.03,-0.17641687393188477,0.04849999897237983
4287.83,-0.17552702128887177,0.048341885000100886
4293.64,-0.1777220517396927,0.04470119919230238
4299.46,-0.1875571310520172,0.04482675510728419
4305.28,-0.20496834814548492,0.045532091558202224
4311.12,-0.22582149505615234,0.04524693684135277
4316.96,-0.2441086322069168,0.04584636299983159
4322.8,-0.2548717260360718,0.047778959496776185
4328.66,-0.25592127442359924,0.047753034591654905
4334.52,-0.24814611673355103,0.048388668783540534
4340.4,-0.23511385917663574,0.04558430847509222
4346.28,-0.22226855158805847,0.044954022529808964
4352.16,-0.21576158702373505,0.04377339848516892
4358.06,-0.22087295353412628,0.04553261230480491
4363.96,-0.23995140194892883,0.04254230228597837
4369.88,-0.27045929431915283,0.04164152755561108
4375.8,-0.3043384253978729,0.04146555004827425
4381.72,-0.3303470313549042,0.044006459757036015
4387.66,-0.3386131525039673,0.04557411216385501
4393.6,-0.32533276081085205,0.045948256239228505
4399.56,-0.29565274715423584,0.04397887476855497
4405.52,-0.26212427020072937,0.04396608483088397
4411.49,-0.2389036864042282,0.04706115234649705
4417.46,-0.23497629165649414,0.04647344543123013
4423.45,-0.2496240735054016,0.04868408313173156
4429.44,-0.2731527090072632,0.04662947120826197
4435.44,-0.2923111021518707,0.04407640745642192
4441.45,-0.2973455488681793,0.04571270510096932
4447.46,-0.2865956425666809,0.04684615798403137
4453.49,-0.26594194769859314,0.04677962152491927
4459.52,-0.2438955307006836,0.04749042948295876
4465.56,-0.2254256010055542,0.04731895465499151
4471.61,-0.20900636911392212,0.046185941475683896
4477.67,-0.18848875164985657,0.04477256878998274
4483.74,-0.15853382647037506,0.04540279704749216
4489.81,-0.11976345628499985,0.04828970006102945
4495.89,-0.07951723039150238,0.04500841633353406
4501.98,-0.04770559072494507,0.04929757732509056
4508.08,-0.02984527498483658,0.05276465577701296
4514.19,-0.02203470468521118,0.05302800958788791
4520.31,-0.011518978513777256,0.05358095432448957
4526.43,0.016828808933496475,0.05197750656245859
4532.56,0.07177320122718811,0.0528568441539242
4538.7,0.1498877853155136,0.05024649835238275
4544.85,0.23633909225463867,0.05028018269408635
4551.01,0.3120735287666321,0.052593363212477276
4557.17,0.3633105158805847,0.052900218345315234
4563.35,0.3884211778640747,0.05233159811922927
4569.53,0.39709725975990295,0.05086604048809106
4575.72,0.4044002592563629,0.053530256798750585
4581.92,0.4217488169670105,0.05482814128046852
4588.13,0.4510537385940552,0.05472387749405405
4594.34,0.4845699667930603,0.056287879875379816
4600.57,0.5103362798690796,0.05562475024391729
4606.8,0.5187953114509583,0.05252165546321747
4613.04,0.5077342987060547,0.05214598129632765
4619.29,0.4821356534957886,0.050045499641752256
4625.55,0.4506014883518219,0.04701419812397832
4631.81,0.4208983778953552,0.04755059843951586
4638.09,0.39713484048843384,0.04792314693925496
4644.37,0.38027799129486084,0.04641098016568271
4650.66,0.36963093280792236,0.046139837820280284
4656.96,0.36436665058135986,0.04454320862936983
4663.27,0.363235205411911,0.04374702436839761
4669.59,0.36331358551979065,0.04281674151554229
4675.92,0.359503835439682,0.04370044269032667
4682.25,0.3461487293243408,0.04121852237141133
4688.59,0.3203185200691223,0.04174717762554597
