wvl,flux,err
4001.77,0.0354522280395031,0.015547770868673566
4007.19,0.06318658590316772,0.018303565317537466
4012.62,0.09266586601734161,0.022450498536321865
4018.06,0.11674458533525467,0.020978592970166302
4023.5,0.1285381019115448,0.018942790923572764
4028.95,0.125363290309906,0.023293819233522875
4034.41,0.11044684797525406,0.024733563445960966
4039.88,0.09152767062187195,0.023618276725553344
4045.35,0.07693365961313248,0.023231035950568506
4050.83,0.07124927639961243,0.022312279446191133
4056.32,0.07325691729784012,0.022096878408454215
4061.81,0.07696623355150223,0.022687397075750335
4067.32,0.07524064183235168,0.023282646941962616
4072.83,0.06382326036691666,0.02219759511658712
4078.34,0.04350366070866585,0.021295224268112117
4083.87,0.01917608268558979,0.02137328551340271
4089.4,-0.0029671317897737026,0.02126830525330372
4094.94,-0.019135529175400734,0.021348373623906073
4100.49,-0.029525090008974075,0.021392546971010885
4106.04,-0.03753756359219551,0.019823505853964776
4111.61,-0.04715842753648758,0.01855493225418973
4117.18,-0.06007901206612587,0.01706767968136369
4122.75,-0.07466080039739609,0.016251257153125934
4128.34,-0.08707217127084732,0.015581728520238654
4133.93,-0.09366601705551147,0.015687470037638145
4139.53,-0.09345648437738419,0.015531433321974457
4145.14,-0.08869107812643051,0.015146356603341175
4150.75,-0.0835777074098587,0.01505343308108806
4156.38,-0.08186575770378113,0.014768363084232045
4162.01,-0.084976427257061,0.017241662856005514
4167.65,-0.09164124727249146,0.016182836108392374
4173.29,-0.09927515685558319,0.014784043857451785
4178.95,-0.10606661438941956,0.014755780486212233
4184.61,-0.11222010105848312,0.014691734844805404
4190.28,-0.11981450766324997,0.016019798765841933
4195.95,-0.13113617897033691,0.016014799583537204
4201.64,-0.14690834283828735,0.0197734447027311
4207.33,-0.16529913246631622,0.01973222800620864
4213.03,-0.18282708525657654,0.020148007896580052
4218.74,-0.1961929202079773,0.02028686650511172
4224.45,-0.2041907012462616,0.02041408860175575
4230.18,-0.2084784358739853,0.020008291763126802
4235.91,-0.2125299721956253,0.020091772182347374
4241.64,-0.21971067786216736,0.020336487228081117
4247.39,-0.23139861226081848,0.020129462291975053
4253.14,-0.2462318241596222,0.020697491268656165
4258.91,-0.26103833317756653,0.021213907687021975
4264.68,-0.2723611295223236,0.022222664874255855
4270.45,-0.27815717458724976,0.02055612368817841
4276.24,-0.2782678008079529,0.020370684209578275
4282.03,-0.2737712860107422,0.020173103710376245
4287.83,-0.265934020280838,0.02051511058007669
4293.64,-0.2554073631763458,0.02071212117436032
4299.46,-0.242295503616333,0.020079105112944848
4305.28,-0.22690312564373016,0.019885961330920392
4311.12,-0.21033772826194763,0.014533210947372631
4316.96,-0.19469664990901947,0.014636515098854783
4322.8,-0.18204891681671143,0.014489477553923524
4328.66,-0.17322862148284912,0.014271035237281599
4334.52,-0.16720539331436157,0.013682956867804635
4340.4,-0.16123515367507935,0.012628177822134889
4346.28,-0.1522764414548874,0.01271533570065476
4352.16,-0.13852719962596893,0.01312985781808706
4358.06,-0.1203053742647171,0.013210100695901535
4363.96,-0.099903903901577,0.012724695161539453
4369.88,-0.08007265627384186,0.01296906444254269
4375.8,-0.06274279952049255,0.010497476667333772
4381.72,-0.04801055043935776,0.010938124406517
4387.66,-0.0345323421061039,0.01231456935751925
4393.6,-0.020877566188573837,0.01313908037113293
4399.56,-0.006537692155689001,0.012274301836588869
4405.52,0.0074865613132715225,0.013912479144825862
4411.49,0.019515225663781166,0.013981832874850582
4417.46,0.028333168476819992,0.014056998187650594
4423.45,0.03424578160047531,0.014336326010924712
4429.44,0.038968294858932495,0.015107123292693909
4435.44,0.0447298027575016,0.015393751902840178
4441.45,0.05288372188806534,0.015299039365597336
4447.46,0.06311376392841339,0.018951544310221075
4453.49,0.07379447668790817,0.019814771978269557
4459.52,0.08307608217000961,0.02084737773094691
4465.56,0.09029937535524368,0.020400334438873912
4471.61,0.09643670916557312,0.020393950746864675
4477.67,0.1034596860408783,0.020626930050128396
4483.74,0.11292196810245514,0.021350000560495266
4489.81,0.1246870830655098,0.02108990304318498
4495.89,0.1367657631635666,0.0207999626747857
4501.98,0.1463083177804947,0.02037453190920121
4508.08,0.15129145979881287,0.02004593169299988
4514.19,0.15178513526916504,0.0201860007242298
4520.31,0.1499682068824768,0.021156252594693923
4526.43,0.14881861209869385,0.021223048558851567
4532.56,0.15022796392440796,0.02184007443733737
4538.7,0.1537475734949112,0.021852848377840763
4544.85,0.15672601759433746,0.021517630810129442
4551.01,0.15581372380256653,0.02109639754624785
4557.17,0.1489734798669815,0.02138945327369128
4563.35,0.13675612211227417,0.017921945846529768
4569.53,0.12221260368824005,0.017871419372059216
4575.72,0.10930566489696503,0.01790502768750535
4581.92,0.10101943463087082,0.017976005112733416
4588.13,0.09806657582521439,0.02030073190302713
4594.34,0.09892366826534271,0.020217756954001975
4600.57,0.10101914405822754,0.018523211850292754
4606.8,0.10222741961479187,0.018556818120023123
4613.04,0.10174483805894852,0.01941023365834089
4619.29,0.09990321099758148,0.019435024966607265
4625.55,0.09727123379707336,0.019865769802086573
4631.81,0.09381929785013199,0.019573257980199037
4638.09,0.08879989385604858,0.017208887983110255
4644.37,0.08151642978191376,0.017542243928337663
4650.66,0.0722639411687851,0.016795603804943954
4656.96,0.06275667995214462,0.017941700042254496
4663.27,0.05545974150300026,0.019584848904983198
4669.59,0.052099164575338364,0.020072725354239207
4675.92,0.05222444236278534,0.020316048313354224
4682.25,0.052806053310632706,0.0193770458116253
4688.59,0.04932604730129242,0.019129492248231923
4694.94,0.037879858165979385,0.018022088594261184
