wvl,flux,err
4001.77,0.32357513904571533,0.09342485553847268
4007.19,0.5293881297111511,0.07225316666331144
4012.62,0.6890324950218201,0.06181968539632157
4018.06,0.7801077961921692,0.05669951897240854
4023.5,0.8033657670021057,0.058019457493868436
4028.95,0.7756475210189819,0.05396785226076223
4034.41,0.7175548672676086,0.0508518828379528
4039.88,0.6437388062477112,0.04837665121770878
4045.35,0.5602003931999207,0.04574758214572162
4050.83,0.4674127697944641,0.04358558299488565
4056.32,0.36660295724868774,0.04027095139208116
4061.81,0.2631596624851227,0.03951227069203961
4067.32,0.16479654610157013,0.03163118461109451
4072.83,0.0788232609629631,0.024024454790556902
4078.34,0.00753543246537447,0.018955309982101088
4083.87,-0.0519992895424366,0.019912225630916786
4089.4,-0.10465506464242935,0.02226503097768335
4094.94,-0.1544480174779892,0.020421578811572416
4100.49,-0.2020116150379181,0.019434761441520135
4106.04,-0.24508513510227203,0.02086123307380651
4111.61,-0.2809065878391266,0.019636407898405685
4117.18,-0.3076331317424774,0.0186333790725807
4122.75,-0.32529398798942566,0.017477470215359423
4128.34,-0.3349018692970276,0.015275315115718524
4133.93,-0.33750981092453003,0.013241460663622596
4139.53,-0.3344491720199585,0.01131743503729439
4145.14,-0.3280910849571228,0.01140522421578095
4150.75,-0.3224583864212036,0.012591793966628033
4156.38,-0.32243862748146057,0.010986283591229735
4162.01,-0.33177053928375244,0.009585307891931849
4167.65,-0.35079461336135864,0.00884441389247702
4173.29,-0.3756483793258667,0.009676199836115623
4178.95,-0.3998531997203827,0.009790145438181344
4184.61,-0.416939377784729,0.00964173138968376
4190.28,-0.4234451949596405,0.009703781695621548
4195.95,-0.4197150468826294,0.009186024203505724
4201.64,-0.40876102447509766,0.009199567409951558
4207.33,-0.39403989911079407,0.009059549541982702
4213.03,-0.3776371479034424,0.00881740403776393
4218.74,-0.3600924015045166,0.008630833746464683
4224.45,-0.34156981110572815,0.00844345370634692
4230.18,-0.3231204152107239,0.007906865420352032
4235.91,-0.30736473202705383,0.00734775165329692
4241.64,-0.29744628071784973,0.007043533491643781
4247.39,-0.2955379784107208,0.007781975845960316
4253.14,-0.3017561733722687,0.007735524988833531
4258.91,-0.3139619827270508,0.007081282418344407
4264.68,-0.32862523198127747,0.007028176686982754
4270.45,-0.34214112162590027,0.007068042734918038
4276.24,-0.351805180311203,0.007232465218082253
4282.03,-0.356010764837265,0.007195831022820355
4287.83,-0.3543601334095001,0.010452451758693991
4293.64,-0.34745901823043823,0.010505986111610762
4299.46,-0.3368431329727173,0.010727932588234285
4305.28,-0.3247542381286621,0.010728810434268134
4311.12,-0.31350260972976685,0.010872596487091536
4316.96,-0.3048686981201172,0.01072608433862558
4322.8,-0.29945242404937744,0.010691387224950132
4328.66,-0.2967715859413147,0.010625741353463796
4334.52,-0.29592010378837585,0.010588452724033621
4340.4,-0.2962155342102051,0.010729268473964713
4346.28,-0.29751092195510864,0.011370421093281475
4352.16,-0.2998853921890259,0.012057055276606627
4358.06,-0.30317673087120056,0.011295032596668819
4363.96,-0.30688366293907166,0.011148962781609316
4369.88,-0.31079599261283875,0.011158178303647475
4375.8,-0.3157833218574524,0.011218615750114005
4381.72,-0.32404854893684387,0.011250794601158473
4387.66,-0.3381996750831604,0.011412181056155195
