flux,wvl,err
0.08369135856628418,4001.77,0.004691353340642926
0.11380954086780548,4007.19,0.03729567412421082
0.14187003672122955,4012.62,0.059177308569400414
0.1654466986656189,4018.06,0.05828379225959449
0.180766761302948,4023.5,0.059210412610260464
0.18307875096797943,4028.95,0.05378006517033289
0.16901184618473053,4034.41,0.054739419272934
0.14000225067138672,4039.88,0.061242563631350826
0.10408520698547363,4045.35,0.05986657071352631
0.07355475425720215,4050.83,0.05752669546937744
0.059581857174634933,4056.32,0.05777755632230283
0.06595627218484879,4061.81,0.05719232597352143
0.0864594504237175,4067.32,0.05663431892386349
0.10764718055725098,4072.83,0.05389811253378185
0.11643072217702866,4078.34,0.051215530856656165
0.10737549513578415,4083.87,0.04760495611937534
0.08556164801120758,4089.4,0.047897641436524974
0.06280755996704102,4094.94,0.04832126308079652
0.049797408282756805,4100.49,0.04570814406547398
0.04906181991100311,4106.04,0.046116476299337315
0.05363305285573006,4111.61,0.04610607557886886
0.05228761211037636,4117.18,0.04218853915570032
0.03790271654725075,4122.75,0.04213135066257737
0.012996711768209934,4128.34,0.04294136800642179
-0.011032025329768658,4133.93,0.034496483273797604
-0.021395940333604813,4139.53,0.037630983127006606
-0.012637909501791,4145.14,0.03711334670715665
0.008656896650791168,4150.75,0.035514573964651706
0.026785315945744514,4156.38,0.035398564136753866
0.025357836857438087,4162.01,0.04077550284346949
-0.0033242758363485336,4167.65,0.040485856545713364
-0.05408933758735657,4173.29,0.04328098297583746
-0.11215117573738098,4178.95,0.04302813393151523
-0.16023105382919312,4184.61,0.043688136191454334
-0.18670672178268433,4190.28,0.044029764526997396
-0.18840783834457397,4195.95,0.04386219492671745
-0.16878414154052734,4201.64,0.04254554909986634
-0.13349312543869019,4207.33,0.04214203407234195
-0.08736486732959747,4213.03,0.041768249057512266
-0.034685999155044556,4218.74,0.041826242432614825
0.018446024507284164,4224.45,0.04193873526667
0.0633637011051178,4230.18,0.04220185632797691
0.0904569923877716,4235.91,0.03746661831648001
0.09468372166156769,4241.64,0.037509760077023044
0.07946847379207611,4247.39,0.03474348841921885
0.056466687470674515,4253.14,0.03313501066414434
0.040041808038949966,4258.91,0.03327108389126449
0.03951504826545715,4264.68,0.03368990657447168
0.0535929799079895,4270.45,0.02816451423503789
0.07171592116355896,4276.24,0.02756088268334976
0.08107932657003403,4282.03,0.02416189867367076
0.07556389272212982,4287.83,0.023814093340716287
0.06014098599553108,4293.64,0.021361170099629578
0.04793957993388176,4299.46,0.02079547480925181
0.05139167979359627,4305.28,0.02185109947475238
0.07309752702713013,4311.12,0.021322669536064678
0.10249142348766327,4316.96,0.023706890697538043
0.12082228064537048,4322.8,0.02380869417318027
0.1116432175040245,4328.66,0.02377272111198794
0.07017065584659576,4334.52,0.023439804171906647
0.0063310107216238976,4340.4,0.022213303162134903
-0.06006316840648651,4346.28,0.022316543529748056
-0.10983966290950775,4352.16,0.02098036290570457
-0.13344478607177734,4358.06,0.020420940377975146
-0.1333123743534088,4363.96,0.020311846566774566
-0.12042675912380219,4369.88,0.019442993750565216
-0.10663861781358719,4375.8,0.02035968940224741
-0.09855475276708603,4381.72,0.024480138519022754
-0.09611008316278458,4387.66,0.02445718586225349
-0.09579332917928696,4393.6,0.028019012298371972
-0.09510786831378937,4399.56,0.028333232367302334
-0.09507907181978226,4405.52,0.027708358748665327
-0.09911313652992249,4411.49,0.02726454203983437
-0.1095440536737442,4417.46,0.02587787602732801
-0.12481346726417542,4423.45,0.025968140839444726
-0.1392933577299118,4429.44,0.025643600145923505
-0.14620763063430786,4435.44,0.02564086766467003
-0.1412055641412735,4441.45,0.025508977428492674
-0.1244698017835617,4447.46,0.025824410433881513
-0.09989756345748901,4453.49,0.026320237397907155
-0.07256419211626053,4459.52,0.02632667523331971
-0.0458873026072979,4465.56,0.025669374229584638
-0.0208946093916893,4471.61,0.025740718340912457
0.002717252355068922,4477.67,0.025749166901255054
0.02482740208506584,4483.74,0.026386664409089204
0.04407697916030884,4489.81,0.026211657809338745
0.05887157842516899,4495.89,0.018468218770448682
0.06907552480697632,4501.98,0.0174106564117684
0.07721025496721268,4508.08,0.013963955877831861
0.0878252387046814,4514.19,0.015638826613403572
0.10525211691856384,4520.31,0.016037204921141447
0.13108566403388977,4526.43,0.01724285650939849
0.16318880021572113,4532.56,0.019147382647849244
0.19659297168254852,4538.7,0.01897309440918187
0.22584277391433716,4544.85,0.02167847619199549
0.247192844748497,4551.01,0.022037906640518013
0.25942274928092957,4557.17,0.022055512853594302
0.2632569968700409,4563.35,0.021659989079398406
0.2599447965621948,4569.53,0.02104892906360804
0.2507075369358063,4575.72,0.021073528259759108
0.2370559722185135,4581.92,0.021179183299978293
0.22167105972766876,4588.13,0.023501933068961856
0.20863164961338043,4594.34,0.024314717038451644
0.20213951170444489,4600.57,0.023369070081374423
0.2044624239206314,4606.8,0.022700037944552623
0.21391840279102325,4613.04,0.025079256756742354
0.22477714717388153,4619.29,0.024961883323433236
0.22921313345432281,4625.55,0.025183283243216024
0.2205100804567337,4631.81,0.02585496382420666
0.19563570618629456,4638.09,0.026688075164522592
0.15581384301185608,4644.37,0.023717845886219384
0.1045987606048584,4650.66,0.026895838442361347
0.045198000967502594,4656.96,0.03132151985617437
-0.021268248558044434,4663.27,0.03296033176317953
-0.09509660303592682,4669.59,0.033286205512959764
-0.1751684993505478,4675.92,0.03335619798304678
-0.2556646466255188,4682.25,0.03320790478642133
-0.3253837823867798,4688.59,0.033252043968921716
-0.3697768747806549,4694.94,0.03382812292686969
